Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Pie chart;Social advice;blue button;correct;incorrect;timeout;Color advice;yellow button;Unnamed: 0;Unnamed: 0.1;block;number;__EMPTY;key
11;1650631916120;22/04/2022 12:51:56;1650631916672;1;22/04/2022 13:51:56;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;8;1;7;Outcome;Zone6;timelimit_screen;1501.5529999999999;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;7
12;1650631916604;22/04/2022 12:51:56;1650631917153;1;22/04/2022 13:51:57;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;12;2;1;Fixation;fixation;fixation;483.9019999999946;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;7
13;1650631918487;22/04/2022 12:51:58;1650631919024;1;22/04/2022 13:51:59;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;12;2;2;Start;ButtonBlue;response_button_image;1391.300000000745;;;blue buttonYB.png;1;1;0;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;7
14;1650631919481;22/04/2022 12:51:59;1650631920025;1;22/04/2022 13:52:00;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;12;2;3;Correct;Zone6;timelimit_screen;1001.1039999999994;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;7
15;1650631920461;22/04/2022 12:52:00;1650631920659;1;22/04/2022 13:52:00;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;12;2;6;ProgBarUpdate;Zone6;timelimit_screen;350.37800000000425;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;7
16;1650631920461;22/04/2022 12:52:00;1650631920704;1;22/04/2022 13:52:00;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;6;0;1;0;;;;;;;;;;;;;;;;;;;;;
17;1650631921341;22/04/2022 12:52:01;1650631921878;1;22/04/2022 13:52:01;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;12;2;7;Outcome;Zone6;timelimit_screen;1501.7699999999968;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;7
18;1650631921819;22/04/2022 12:52:01;1650631922357;1;22/04/2022 13:52:02;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;11;3;1;Fixation;fixation;fixation;483.7330000000002;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;7
19;1650631923238;22/04/2022 12:52:03;1650631923764;1;22/04/2022 13:52:03;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;11;3;2;Start;ButtonYellow;response_button_image;977.5;;;yellow buttonYB.png;1;1;0;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;7
20;1650631924213;22/04/2022 12:52:04;1650631924765;1;22/04/2022 13:52:04;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;11;3;3;Correct;Zone6;timelimit_screen;1001.1030000000028;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;7
21;1650631925206;22/04/2022 12:52:05;1650631925391;1;22/04/2022 13:52:05;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;11;3;6;ProgBarUpdate;Zone6;timelimit_screen;350.38299999999435;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;7
22;1650631925206;22/04/2022 12:52:05;1650631925435;1;22/04/2022 13:52:05;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;7;0;1;0;;;;;;;;;;;;;;;;;;;;;
23;1650631926071;22/04/2022 12:52:06;1650631926617;1;22/04/2022 13:52:06;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;11;3;7;Outcome;Zone6;timelimit_screen;1501.6140000000014;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;7
24;1650631926551;22/04/2022 12:52:06;1650631927097;1;22/04/2022 13:52:07;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;1;Fixation;fixation;fixation;484.02500000000146;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
25;1650631928036;22/04/2022 12:52:08;1650631928586;1;22/04/2022 13:52:08;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;2;Start;ButtonBlue;response_button_image;1072.3999999985099;;;blue buttonYB.png;1;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
26;1650631929037;22/04/2022 12:52:09;1650631929588;1;22/04/2022 13:52:09;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;4;Incorrect;Zone6;timelimit_screen;1001.0899999999965;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
27;1650631929381;22/04/2022 12:52:09;1650631929936;1;22/04/2022 13:52:09;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;6;ProgBarUpdate;Zone6;timelimit_screen;350.3819999999978;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
28;1650631929725;22/04/2022 12:52:09;1650631929984;1;22/04/2022 13:52:09;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;6;0;1;0;;;;;;;;;;;;;;;;;;;;;
29;1650631930893;22/04/2022 12:52:10;1650631931438;1;22/04/2022 13:52:11;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;7;Outcome;Zone6;timelimit_screen;1501.596000000005;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
30;1650631931377;22/04/2022 12:52:11;1650631931918;1;22/04/2022 13:52:11;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;4;5;1;Fixation;fixation;fixation;483.95100000000093;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
31;1650631933026;22/04/2022 12:52:13;1650631933541;1;22/04/2022 13:52:13;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;4;5;2;Start;ButtonYellow;response_button_image;1213.4000000022352;;;yellow buttonYB.png;1;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
32;1650631933995;22/04/2022 12:52:13;1650631934543;1;22/04/2022 13:52:14;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;4;5;4;Incorrect;Zone6;timelimit_screen;1001.0639999999985;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
33;1650631934924;22/04/2022 12:52:14;1650631935150;1;22/04/2022 13:52:15;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;4;5;6;ProgBarUpdate;Zone6;timelimit_screen;350.3819999999978;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
34;1650631934924;22/04/2022 12:52:14;1650631935194;1;22/04/2022 13:52:15;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;5;0;1;0;;;;;;;;;;;;;;;;;;;;;
35;1650631935846;22/04/2022 12:52:15;1650631936394;1;22/04/2022 13:52:16;74063;23;task-fch3;;21431719;l6gf844l;6339994;;live;;;mobile;Samsung SM-A217F;Android 11;Chrome 100.0.4896.127;876x412;876x412;Social Task Done;;;SocialTask2021;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;all_spreadsheets;all_spreadsheets;4;5;7;Outcome;Zone6;timelimit_screen;1501.5770000000048;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
