Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;Understanding;Reading_Information;Inclusion_Criteria;Withdraw_Keep_Info;Understand_dataprotection;understand_GDPR;Understanding_Not_Identifiable;Use_data_future_research;END QUESTIONNAIRE
1;1674423023956;22/01/2023 21:30:23;1674423023847;-8;22/01/2023 13:30:23;74063;38;questionnaire-vlry;;26548204;qp2j86k3;7846734;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 108.0.0.0;1366x768;1366x664;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;36206
1;1674453548978;23/01/2023 05:59:08;1674453543109;3;23/01/2023 08:59:03;74063;38;questionnaire-vlry;;26551086;bhnla6b1;7847801;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;18930
1;1674469280501;23/01/2023 10:21:20;1674469279903;3;23/01/2023 13:21:19;74063;38;questionnaire-vlry;;26555324;jlih6h8k;7849153;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;6835
1;1674470356501;23/01/2023 10:39:16;1674470350685;3;23/01/2023 13:39:10;74063;38;questionnaire-vlry;;26555777;kcaettd0;7849290;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;18171
1;1674471167121;23/01/2023 10:52:47;1674471166384;-8;23/01/2023 02:52:46;74063;38;questionnaire-vlry;;26556093;t3ir86h8;7849407;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 108.0.0.0;1366x768;1366x664;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;18982
1;1674472331871;23/01/2023 11:12:11;1674472331434;3;23/01/2023 14:12:11;74063;38;questionnaire-vlry;;26556829;9qp7yvrs;7849656;;live;;;mobile;Samsung SM-A125F;Android 12;Chrome 107.0.0.0;385x854;384x726;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;6614
1;1674472560586;23/01/2023 11:16:00;1674472554704;3;23/01/2023 14:15:54;74063;38;questionnaire-vlry;;26556951;bzti9jg6;7849699;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;16193
1;1674472693864;23/01/2023 11:18:13;1674472692195;3;23/01/2023 14:18:12;74063;38;questionnaire-vlry;;26557024;35an0sy0;7849716;;live;;;mobile;Samsung SM-A037F;Android 12;Chrome 105.0.0.0;385x854;384x711;Social Task Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;14236
1;1674472703096;23/01/2023 11:18:23;1674472702776;3;23/01/2023 14:18:22;74063;38;questionnaire-vlry;;26557031;iyempvvs;7849722;;live;;;mobile;undefined Infinix X6511B;Android 11;Chrome 93.0.4577.62;360x800;360x660;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;12484
1;1674472703334;23/01/2023 11:18:23;1674472702817;3;23/01/2023 14:18:22;74063;38;questionnaire-vlry;;26557032;z9ruid84;7849723;;live;;;mobile;undefined TECNO KG5j;Android 11;Chrome 94.0.4606.85;360x806;360x618;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;12609
1;1674473302560;23/01/2023 11:28:22;1674473302397;-8;23/01/2023 03:28:22;74063;38;questionnaire-vlry;;26557298;gem5cvmg;7849813;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 108.0.0.0;1366x768;1366x664;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;12597
1;1674473341011;23/01/2023 11:29:01;1674473340421;3;23/01/2023 14:29:00;74063;38;questionnaire-vlry;;26557319;a5rfueps;7849816;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;5837
1;1674474612388;23/01/2023 11:50:12;1674474611873;3;23/01/2023 14:50:11;74063;38;questionnaire-vlry;;26557955;z61zp6uz;7850033;;live;;;mobile;undefined TECNO KG5j;Android 11;Chrome 94.0.4606.85;806x360;722x228;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;10361
1;1674474611728;23/01/2023 11:50:11;1674474605745;3;23/01/2023 14:50:05;74063;38;questionnaire-vlry;;26557957;b9mk9d61;7850031;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;43479
1;1674475266692;23/01/2023 12:01:06;1674475266344;3;23/01/2023 15:01:06;74063;38;questionnaire-vlry;;26558268;kqiil0ik;7850159;;live;;;mobile;undefined Infinix X6511B;Android 11;Chrome 93.0.4577.62;360x800;360x660;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;8792
1;1674475424733;23/01/2023 12:03:44;1674475424208;3;23/01/2023 15:03:44;74063;38;questionnaire-vlry;;26558338;3835atx1;7850185;;live;;;mobile;undefined TECNO KG5j;Android 11;Chrome 94.0.4606.85;360x806;360x618;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;12587
1;1674477301405;23/01/2023 12:35:01;1674477295337;3;23/01/2023 15:34:55;74063;38;questionnaire-vlry;;26559027;7k17llu4;7850546;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;;;;No;1;1;1;1;1;1;1;1;19963
1;1674477566953;23/01/2023 12:39:26;1674477560867;3;23/01/2023 15:39:20;74063;38;questionnaire-vlry;;26559123;l2iy7ia6;7850597;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;;;;No;1;1;1;1;1;1;1;1;14745
1;1674477807042;23/01/2023 12:43:27;1674477800972;3;23/01/2023 15:43:20;74063;38;questionnaire-vlry;;26559273;tuhsywvu;7850645;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;;;;No;1;1;1;1;1;1;1;1;15912
1;1674478114531;23/01/2023 12:48:34;1674478108460;3;23/01/2023 15:48:28;74063;38;questionnaire-vlry;;26559379;jb2chvsg;7850683;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;;;;No;1;1;1;1;1;1;1;1;23584
1;1674478444871;23/01/2023 12:54:04;1674478439578;3;23/01/2023 15:53:59;74063;38;questionnaire-vlry;;26559475;18vn01a1;7850735;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x657;Social Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;20695
1;1674478584288;23/01/2023 12:56:24;1674478578163;3;23/01/2023 15:56:18;74063;38;questionnaire-vlry;;26559568;mm62px91;7850769;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;22521
1;1674479593898;23/01/2023 13:13:13;1674479593358;3;23/01/2023 16:13:13;74063;38;questionnaire-vlry;;26560193;xpymx032;7850977;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;9276
1;1674481394948;23/01/2023 13:43:14;1674481373566;3;23/01/2023 16:42:53;74063;38;questionnaire-vlry;;26561194;uugwz67b;7851214;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x615;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;167748
1;1674485422997;23/01/2023 14:50:22;1674485221540;0;23/01/2023 14:47:01;74063;38;questionnaire-vlry;;26563559;f3lnjj2t;7852337;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1242x568;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;37427
1;1674490730090;23/01/2023 16:18:50;1674490729582;3;23/01/2023 19:18:49;74063;38;questionnaire-vlry;;26567526;n91izfzg;7853865;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;5585
1;1674491436949;23/01/2023 16:30:36;1674491235270;0;23/01/2023 16:27:15;74063;38;questionnaire-vlry;;26567963;kuz3v5a9;7853999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1242x568;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;23573
1;1674492592055;23/01/2023 16:49:52;1674492591912;3;23/01/2023 19:49:51;74063;38;questionnaire-vlry;;26568622;ih65721c;7854257;;live;;;mobile;OPPO CPH2473;Android 12;Chrome 109.0.0.0;360x806;360x626;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;9088
1;1674492945685;23/01/2023 16:55:45;1674492945187;3;23/01/2023 19:55:45;74063;38;questionnaire-vlry;;26568906;rvtce3b3;7854356;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;6238
1;1674494780315;23/01/2023 17:26:20;1674494777051;-5;23/01/2023 12:26:17;74063;38;questionnaire-vlry;;26569966;dcj7gnmr;7854770;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;17312
1;1674495686487;23/01/2023 17:41:26;1674494409439;3;23/01/2023 20:20:09;74063;38;questionnaire-vlry;;26570409;2izdjyt7;7854962;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1366x768;1350x656;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;23008
1;1673736032099;14/01/2023 22:40:32;1673736031966;0;14/01/2023 22:40:31;74063;38;questionnaire-vlry;;26393422;4e8a0k65;7788920;;live;;;mobile;Apple iPhone;iOS 16.2;Instagram 265.0.0.13.302;375x812;375x742;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;10834
1;1673733958386;14/01/2023 22:05:58;1673733958403;0;14/01/2023 22:05:58;74063;38;questionnaire-vlry;;26393141;z7sxx0r3;7788845;;live;;;mobile;Google Pixel 6a;Android 13;Chrome 108.0.0.0;412x915;412x742;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;68266
1;1673733825407;14/01/2023 22:03:45;1673733825281;0;14/01/2023 22:03:45;74063;38;questionnaire-vlry;;26393106;cy83kipb;7788834;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1470x956;1470x840;Social Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;18853
1;1674453929432;23/01/2023 06:05:29;1674453929294;-8;22/01/2023 22:05:29;74063;38;questionnaire-vlry;;26551105;1cjafc59;7847806;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 108.0.0.0;1366x768;1366x664;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;14785
1;1673936778643;17/01/2023 06:26:18;1673936777507;5.5;17/01/2023 11:56:17;74063;38;questionnaire-vlry;;26425958;pivm1up0;7799074;;complete;;;mobile;undefined undefined;Android 9;Firefox 87.0;760x360;712x278;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;9150
1;1673898571642;16/01/2023 19:49:31;1673898571422;5.5;17/01/2023 01:19:31;74063;38;questionnaire-vlry;;26421312;zsqnf0zu;7797549;;live;;;mobile;undefined M2101K7BI;Android 12;Chrome 108.0.0.0;393x873;393x767;Space_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;36669
1;1673859791504;16/01/2023 09:03:11;1673859791400;0;16/01/2023 09:03:11;74063;38;questionnaire-vlry;;26405393;52ytrcbq;7792389;;live;;;mobile;Apple iPhone;iOS 14.6;Mobile Safari 14.1.1;414x736;414x622;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;9498
1;1673814541133;15/01/2023 20:29:01;1673814542584;0;15/01/2023 20:29:02;74063;38;questionnaire-vlry;;26402057;s3n5lxpq;7791595;;live;;;mobile;Google Pixel 6a;Android 13;Chrome 108.0.0.0;412x915;412x742;Social Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;50588
1;1673777025538;15/01/2023 10:03:45;1673777025432;2;15/01/2023 12:03:45;74063;38;questionnaire-vlry;;26395305;nqol9jxt;7790104;;complete;;;mobile;Apple iPhone;iOS 15.6;Mobile Safari 15.6;414x896;800x328;Space Task Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;7541
1;1674497544307;23/01/2023 18:12:24;1674497342662;0;23/01/2023 18:09:02;74063;38;questionnaire-vlry;;26571155;tbxpph0p;7855275;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1242x568;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;10902
1;1674499749825;23/01/2023 18:49:09;1674499749510;3;23/01/2023 21:49:09;74063;38;questionnaire-vlry;;26572179;ghxl01sl;7855588;;live;;;mobile;undefined itel A631W;Android 11;Chrome WebView 108.0.5359.128;361x762;361x630;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;12394
1;1674500070040;23/01/2023 18:54:30;1674499868257;0;23/01/2023 18:51:08;74063;38;questionnaire-vlry;;26572346;0yg45t67;7855735;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1242x568;Social Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;17796
